i_iter,loss,gameid,trial_num,target_img,control_caption,model_caption,human_caption,control_score,first_score,last_score
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000479099.jpg,a person that is sitting on a skateboard .,tree,one sad little tree,-7.931854248046875,-14.492222785949707,-20.728748321533203
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000436138.jpg,a person that is sitting on a skateboard .,house,house and bench,-7.489748954772949,-10.90931510925293,-5.403690338134766
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000338826.jpg,a person that is sitting on a skateboard .,<unk>,firehouse,-7.446417808532715,-14.94156265258789,-7.4654130935668945
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000436138.jpg,a person that is sitting on a skateboard .,house,brown house,-7.063102722167969,-21.601360321044922,-1.338752269744873
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000479099.jpg,a person that is sitting on a skateboard .,tree,1 tree in the middle of the screen,-7.36213493347168,-29.27252197265625,-15.56633472442627
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000338826.jpg,a person that is sitting on a skateboard .,<unk>,firehouse,-7.516169548034668,-15.54482364654541,-2.39314866065979
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000201004.jpg,a person that is sitting on a skateboard .,house,college,-7.235591888427734,-21.47151756286621,-11.34898853302002
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000479099.jpg,a person that is sitting on a skateboard .,tree,1 tree in the middle of the screen,-7.268984317779541,-22.906192779541016,-11.820211410522461
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000201004.jpg,a person that is sitting on a skateboard .,college,college,-7.984182357788086,-19.18364906311035,-6.183022975921631
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000436138.jpg,a person that is sitting on a skateboard .,house,the house,-7.945964813232422,-27.584142684936523,-2.4337902069091797
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000338826.jpg,a person that is sitting on a skateboard .,<unk>,firehouse,-8.073699951171875,-26.94641876220703,-2.3196187019348145
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000436138.jpg,a person that is sitting on a skateboard .,house,house,-8.019582748413086,-33.1273193359375,-0.5638852119445801
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000479099.jpg,a person that is sitting on a skateboard .,tree,1 tree,-8.443143844604492,-29.0578670501709,-14.300383567810059
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000201004.jpg,a person that is sitting on a skateboard .,college,college,-8.613104820251465,-33.281517028808594,-4.830012321472168
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000338826.jpg,a person that is sitting on a skateboard .,<unk>,firehouse,-8.361530303955078,-29.768482208251953,-0.8220081329345703
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000436138.jpg,a person that is sitting on a skateboard .,house,house,-8.458478927612305,-38.21742248535156,-0.5911052227020264
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000201004.jpg,a person that is sitting on a skateboard .,college,college,-8.865074157714844,-39.821128845214844,-2.9128198623657227
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000338826.jpg,a person that is sitting on a skateboard .,<unk>,firehouse,-8.580835342407227,-32.7059440612793,-0.3218369483947754
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000479099.jpg,a person that is sitting on a skateboard .,tree,1 tree,-8.790950775146484,-33.72073745727539,-6.348148822784424
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000436138.jpg,a person that is sitting on a skateboard .,house,house,-8.998220443725586,-44.6808967590332,-0.12048888206481934
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000338826.jpg,a person that is sitting on a skateboard .,<unk>,firehouse,-9.401330947875977,-36.94422149658203,-0.01802206039428711
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000479099.jpg,a person that is sitting on a skateboard .,tree,1 tree,-9.494677543640137,-38.44782638549805,-2.0491724014282227
12,SCE,6662-944feb90-3dcd-434a-9748-4a71417bb4d9,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000201004.jpg,a person that is sitting on a skateboard .,college,college,-10.086299896240234,-46.801170349121094,-2.7223997116088867
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,a man riding a wave on a surfboard,black swimsuit white board,-14.125497817993164,-6.487497329711914,-45.43513488769531
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,surf board,blue ring around white surf board,-14.484457015991211,-8.329792976379395,-17.515233993530273
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,surf board,surfer far away from the camera,-14.339731216430664,-7.312546253204346,-11.258774757385254
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,board,white shirt,-14.15009880065918,-6.350130558013916,-10.679362297058105
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,surfer with no shirt,-14.308499336242676,-8.196552276611328,-5.935146331787109
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black surf board riding wave,black shirt riding wave sideways,-13.845808029174805,-4.734344482421875,-42.76095962524414
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-13.711065292358398,-6.700223445892334,-4.311052322387695
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-14.01618766784668,-4.234067916870117,-2.322930335998535
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-14.085955619812012,-6.516146183013916,-1.2861347198486328
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,surfer with no shirt,-14.293609619140625,-4.614386558532715,-2.230025291442871
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-14.430609703063965,-4.4854841232299805,-1.390305995941162
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black shirt riding wave sideways,black shirt riding wave sideways,-14.40070915222168,-4.014209270477295,-22.64019775390625
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-14.3768310546875,-4.881865978240967,-0.7934093475341797
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,no shirt,-14.502514839172363,-3.8226821422576904,-3.554278612136841
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,shirt,black swimsuit riding sideways,-14.689973831176758,-5.136956691741943,-25.298519134521484
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-14.222921371459961,-4.252399444580078,-0.5144977569580078
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,board,black swim gear riding wave sideways,-14.927175521850586,-4.221192359924316,-23.8880615234375
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-14.65394401550293,-5.849810600280762,-0.5188694000244141
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-14.73584270477295,-5.384524345397949,-1.3600454330444336
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,no shirt,no shirt,-14.97622013092041,-3.7988414764404297,-3.1154847145080566
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-14.819316864013672,-8.38864803314209,-1.7584123611450195
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,no shirt,-14.46359634399414,-4.710070610046387,-2.9654393196105957
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from the camera,-15.137197494506836,-4.179569244384766,-0.4687156677246094
13,SCE+SKL+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black swim gear riding wave sideways,black swim gear riding wave sideways,-15.026435852050781,-2.986065149307251,-3.580648899078369
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,a man riding a wave on a surfboard,black swimsuit white board,-14.125497817993164,-6.487497329711914,-25.367122650146484
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,surf board,blue ring around white surf board,-14.449090957641602,-8.355712890625,-17.501399993896484
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,surf board,surfer far away from the camera,-14.499152183532715,-7.488069534301758,-11.240245819091797
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,board,white shirt,-14.241334915161133,-6.510598182678223,-10.672323226928711
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,surfer with no shirt,-14.378694534301758,-8.17812728881836,-5.93294620513916
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black surf board riding wave,black shirt riding wave sideways,-13.679872512817383,-4.79320764541626,-11.594666481018066
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-13.20549201965332,-6.864997386932373,-4.438644886016846
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-13.331958770751953,-4.4998908042907715,-1.6209173202514648
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-13.121235847473145,-7.137359619140625,-1.2263765335083008
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,surfer with no shirt,-13.388725280761719,-3.5442304611206055,-2.2316150665283203
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-13.364725112915039,-4.072452068328857,-1.1924386024475098
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black shirt riding wave sideways,black shirt riding wave sideways,-13.573344230651855,-4.82151460647583,-13.602912902832031
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-14.017213821411133,-4.704194068908691,-0.8900189399719238
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,no shirt,-14.56367015838623,-3.0009803771972656,-3.7448296546936035
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,shirt,black swimsuit riding sideways,-14.76222038269043,-4.433288097381592,-14.557981491088867
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-15.14222526550293,-3.9741361141204834,-0.6680293083190918
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,board,black swim gear riding wave sideways,-15.67688274383545,-4.156660556793213,-13.315889358520508
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-15.518279075622559,-5.814857482910156,-0.7274279594421387
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-15.892829895019531,-4.00083065032959,-0.6978559494018555
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,no shirt,no shirt,-16.684083938598633,-2.6487069129943848,-3.2950806617736816
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-17.148361206054688,-7.965287208557129,-1.7230091094970703
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,no shirt,-17.39400863647461,-4.130492210388184,-3.398118019104004
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,the camera,surfer far away from the camera,-18.388076782226562,-3.2283997535705566,-0.4690132141113281
13,SCE+SR+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,gear,black swim gear riding wave sideways,-18.068893432617188,-4.218976020812988,-5.3487348556518555
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,a man riding a wave on a surfboard,black swimsuit white board,-14.125497817993164,-6.487497329711914,-23.466014862060547
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,surf board,blue ring around white surf board,-14.449090003967285,-8.355712890625,-17.501399993896484
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,surfer,surfer far away from the camera,-15.014108657836914,-13.955768585205078,-11.169282913208008
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,white shirt,white shirt,-15.06205940246582,-19.31817626953125,-10.471485137939453
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,surfer with no shirt,-15.55826187133789,-30.10715103149414,-5.625704288482666
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black and white shirt,black shirt riding wave sideways,-15.069915771484375,-27.645183563232422,-4.085865020751953
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,white shirt,white shirt,-14.764129638671875,-17.92234230041504,-5.2334065437316895
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-15.024986267089844,-24.62503433227539,-4.800524711608887
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-15.150270462036133,-31.25383758544922,-0.8280501365661621
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,9,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,surfer with no shirt,-15.347108840942383,-34.05641174316406,-1.0971364974975586
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,10,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-15.098217010498047,-27.689464569091797,-1.096764087677002
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,11,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black shirt,black shirt riding wave sideways,-15.503265380859375,-37.835777282714844,-2.427917957305908
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,12,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-15.347196578979492,-34.91822814941406,-0.731229305267334
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,13,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,no shirt,-15.444999694824219,-40.30943298339844,-3.2313594818115234
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,14,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,shirt,black swimsuit riding sideways,-16.106958389282227,-41.33837127685547,-4.4579973220825195
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,15,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-15.891530990600586,-43.04979705810547,-0.1785578727722168
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,16,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,shirt,black swim gear riding wave sideways,-16.09577178955078,-44.53911209106445,-2.8505966663360596
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,17,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-16.629844665527344,-37.24287414550781,-0.9857120513916016
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,18,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,white shirt,white shirt,-16.892704010009766,-57.41943359375,-0.16071605682373047
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,19,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,no shirt,no shirt,-16.80571746826172,-52.080997467041016,-0.10893917083740234
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,20,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-17.12205696105957,-54.26074981689453,-3.201371669769287
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,21,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,no shirt,-16.863309860229492,-53.17264938354492,-3.394789218902588
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,22,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from the camera,-17.407318115234375,-49.34107971191406,-0.2359023094177246
13,SCE+LCE,7874-32455593-721f-4fee-b4c3-bd9bd889489b,23,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,shirt,black swim gear riding wave sideways,-17.455842971801758,-45.181060791015625,-6.918563365936279
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,0,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,a man riding a wave on a surfboard,black swimsuit white board,-14.125497817993164,-6.487497329711914,-23.466014862060547
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,surf board,blue ring around white surf board,-14.589225769042969,-8.559896469116211,-16.919384002685547
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,the camera,surfer far away from the camera,-14.727804183959961,-13.642642974853516,-10.723885536193848
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,white shirt,white shirt,-14.472795486450195,-15.208375930786133,-10.339941024780273
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000483358.jpg,a close up of a person holding a cell phone,shirt,surfer with no shirt,-14.646389961242676,-22.69317626953125,-5.206595420837402
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,5,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000199442.jpg,a close up of a person holding a cell phone,black and white shirt,black shirt riding wave sideways,-14.150688171386719,-20.827404022216797,-2.9109559059143066
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,6,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,white shirt,white shirt,-14.137218475341797,-13.78125,-4.634618282318115
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,7,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000485212.jpg,a close up of a person holding a cell phone,camera,surfer far away from camera,-14.309975624084473,-23.714717864990234,-6.372105598449707
13,SCE+SKL,7874-32455593-721f-4fee-b4c3-bd9bd889489b,8,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000423113.jpg,a close up of a person holding a cell phone,shirt,white shirt,-14.230225563049316,-21.692157745361328,-1.148287296295166
